ques_date,title,question,answer
2022.10.04,"
							
								
								
								
									부산 서면 내돈내산 맛집 골라주세요!
								
							
						","
제가 이번에 친구랑 부산 서면 놀러가는데밥 먹을 수 있는 부산 서면 내돈내산 맛집 찾고 있어요~부산 서면 맛집 괜찮은데 있을까요?1박으로 놀건데 첫날 저녁에 먹으려고 합니다!내돈내산 으로 가보신 부산 서면 맛집 있으시면 더 좋을 것 같아요~
","     어마무시, 라화쿵푸(마라), 쇼쿠지, 제따라멘,코지 외에는 카페를 더 많이 가서 이상 생각이 안나네요더 생각이 나면 추가로 달아놓도록 하겠습니다​아래는 저희매장 홍보글인데 구경한번 부탁드리겠습니다 :)​안녕하세요 포토이즘 서면점입니다​저희는 셀프 스튜디오로 가족과 반려견 그리고 친구들과 부담없이 편하게 촬영이 가능합니다 !​촬영은 약 10~15분 정도 소요됩니다 컷수 제한 없이 촬영 시간 내로 마음껏 촬영을 하시면되세요 !!​전신과 상반신으로 나누어 촬영을 합니다 그리고 이때는 직원이 와서 구도 변경을 도와드릴거에요~ 인화되는 사진과 타임랩스를 함께 메일로도 제공해드립니다 !​사진의 보정은 전문 담당 팀이 준비되어 있어서 믿고 맡기실 수 있을거에요 :)​그리고 인생네컷보다 더 기억에 남을 네컷사진도 가능합니다 ! 마찬가지로 네컷사진 또한 5분동안 컷수 제한 없이 촬영 하시고, 인화와 더불어 메일로도 같이 보내 드려요 !​인스타그램에 들어가셔서 구경해보세요 :)https://www.instagram.com/photoism_seomyeon/​예약은 하단의 링크를 눌러주세요 (당일 예약은 카카오채널로 문의 주세요!) http://www.photoism.co.kr/seomyeon​당일예약 / 문의사항은 플러스친구로 부탁 드리겠습니다 ! 인스타 DM은 확인이 어렵습니다 https://pf.kakao.com/_zDxnKK             포토이즘스튜디오 서면점 부산광역시 부산진구 동천로95번길 4-1           ​     "
2022.10.04,"
							
								
								
								
									부산 서면 내돈내산 맛집 골라주세요!
								
							
						","
제가 이번에 친구랑 부산 서면 놀러가는데밥 먹을 수 있는 부산 서면 내돈내산 맛집 찾고 있어요~부산 서면 맛집 괜찮은데 있을까요?1박으로 놀건데 첫날 저녁에 먹으려고 합니다!내돈내산 으로 가보신 부산 서면 맛집 있으시면 더 좋을 것 같아요~
",     ~~ 서면 아래 추천합니다 ~~ 고요스콜춘미해쉬라라관레벨스태백관김치삼겹살서면개금밀면그집곱도리탕기장손칼국수경찰서옆초밥집뚱보할매집​술집셰르     
2013.04.20,"
							
								
								
								
									부산서면맛집 알려주세요
								
							
						","
 내일 오전에 부산으로 출발하는데요친구들이랑 오랜만에 여행을 가는터라 정말 즐겂게 놀다오고 싶은데요자주가는곳이 아니다 보니 정보가 많이 부족하네요부산서면에 맛집이 많다고 하던데요어떤것들이 있을지 정말 궁금하네요여행을 하다보면 음식을 먹는재미가 빠질수 없잔아요먹으러 들어갔다가 맛없으면 정말 ㅠㅠ혹시 부산서면맛집 아시는분. 그리고 가격저렴하고 서비스도 좋은주인아주머니도 인심후덕한 그런곳 추천바래볼께요내공은 없어서 드릴순없구요 서면맛집 정보 알려주시는 분께 정말 감사드릴께요시작하는 여행 즐겁게 다녀오고 싶네요 ^^ 
","     부산 서면에 맛집 정말 다양하고 많더라구요찾으시는 서면 맛집 순위로 보여주는 곳이 있어 소개해드릴게요다양한 맛집이 순위로 정리되어 있는 사이트라서 맛집 찾으실때 편리하니 참고해보세요맛있는 식사 되시길 바라며 도움 될만한 링크 남겨드립니다>http://soonwidot.co.kr/rank/search.php?stx=%EC%84%9C%EB%A9%B4+%EB%A7%9B%EC%A7%91           서면 맛집 - 인기순위 순위닷 맛집순위, 여행순위, 교육순위, 보험순위, 신용카드순위, 자동차순위, 대출 순위 등 다양한 순위 정보 제공 사이트 soonwidot.co.kr            ​     "
2013.04.20,"
							
								
								
								
									부산서면맛집 알려주세요
								
							
						","
 내일 오전에 부산으로 출발하는데요친구들이랑 오랜만에 여행을 가는터라 정말 즐겂게 놀다오고 싶은데요자주가는곳이 아니다 보니 정보가 많이 부족하네요부산서면에 맛집이 많다고 하던데요어떤것들이 있을지 정말 궁금하네요여행을 하다보면 음식을 먹는재미가 빠질수 없잔아요먹으러 들어갔다가 맛없으면 정말 ㅠㅠ혹시 부산서면맛집 아시는분. 그리고 가격저렴하고 서비스도 좋은주인아주머니도 인심후덕한 그런곳 추천바래볼께요내공은 없어서 드릴순없구요 서면맛집 정보 알려주시는 분께 정말 감사드릴께요시작하는 여행 즐겁게 다녀오고 싶네요 ^^ 
",     부산 서면을 오신다면 당연이번에 서면2번가에 신규로오픈한 그놈포차도 한번 들려주세용~~매운음식전문점으로 이미 배달맛집으로입소문이 자자~~합니다^^이번에 본점이 서면으로 이전하면서홀 매장을 운영하고 있어용^^부산에 총12곳이 성업중인 매운음식 맛집그놈포차 한번 들려주시면 최선을 다해 서비스 하겠습니당^^이쁜 포토존에서 좋은 음식과 멋진 추억 담아가시길 바랍니당^^-그놈올림-                       
2022.05.07,"
							
								
								
								
									부산 서면 맛집 추천해주세요
								
							
						","
						부산 서면에 양식집 중에 분위기 좋고 맛있는 맛집 추천해주세요
					",     스테이크잡스미화당살롱후쿠오카함바그 맛있어요     
2022.05.07,"
							
								
								
								
									부산 서면 맛집 추천해주세요
								
							
						","
						부산 서면에 양식집 중에 분위기 좋고 맛있는 맛집 추천해주세요
					",     제 아이디 들어가셔서 프로필 바로 오른쪽에 보시면 야식코너 있는데제 블로그 보시면 부산 서면 근처 양식집 맛집들 굉장히 많습니다.     
2022.08.25,"
							
								
								
								
									부산 서면 맛집추천
								
							
						","
						다음 주 중으로 부산 서면으로 가는데 맛집이 있을까요?
					","     제 개인적인 생각으로 써봅니다.​1. 양정 어랑대구왕뽈찜제 최애입니다. 뽈찜, 쭈꾸미 좋아하시는분들은 꼭 드세요. 양도많고 제가 먹어본곳중에 제일 맛있습니다. 다먹고 볶음밥해먹거나 면사리 추가해서 드세요! 어른들 모시고 가기 좋고 주차공간은 넓진않지만 앞에 추차가능합니다. ​2. 연산동 대소가26년 된 돈까스 집입니다. 돈까스가 적당한 두께로 바삭하기보단 담백하고 부드럽습니다. 냉모밀 추가해서 드세요. 매운 소스도 무료 제공인데 고추장넣은 양념통닭 맛입니다. 주차장 없습니다. 옆 구자윤과자점에 양심껏 대면 됩니다.​3. 연산동 수림식당금강 식물원 옆 본점만 있을 때부터 갔습니다. 가지만두 원탑입니다. 탄탄면,우육탕면,새우탕면 먹을만 하나 가지만두가 짱입니다.     "
2022.08.25,"
							
								
								
								
									부산 서면 맛집추천
								
							
						","
						다음 주 중으로 부산 서면으로 가는데 맛집이 있을까요?
					","     서면 기장손칼국수, 퍼란(쌀국수), 수수하지만 굉장해, 바오하우스, 맛있습니다 ㅎㅎ     "
2009.11.07,"
							
								
								
								
									부산서면 맛집
								
							
						","
저가 중학생인데요.. 며칠뒤에 부산 서면에 친구들이랑 놀러가는데요.. 부산에 살면서도 맛집을 잘 몰라서요.. 가격은 저렴하면서(학생들 부담할수 있을만큼) 맛이 괜챊은 곳 추천해주세요..
","     서면 쪽에 맛집 정말 많아요. 맛집 순위로 보여주는곳이 있습니다.서면 맛집 순위로 정리되어 있는 사이트에서 맛집 찾으시면 편합니다.맛있는 식사 되세요._​http://soonwidot.co.kr/rank/search.php?stx=%EC%84%9C%EB%A9%B4+%EB%A7%9B%EC%A7%91           서면 맛집 - 인기순위 순위닷 맛집순위, 여행순위, 교육순위, 보험순위, 신용카드순위, 자동차순위, 대출 순위 등 다양한 순위 정보 제공 사이트 soonwidot.co.kr            ​     "
2022.07.26,"
							
								
								
								
									부산 서면역,부산역 근처 맛집 추천
								
							
						","
						제가 내일 부산으로 놀러가는데 맛집 추천좀해주세요 제바루ㅜㅜ
					","     서면 맛집밀면- 서면 밀면, 춘하추동, 서면 개금밀면양식 - 1984 나폴리, 이재모 피자중식 - 라라관(마라탕)핫한 술집 - 태광정밀, 로울(오마카세), 드므(와인)​부산역 맛집본전 돼지국밥, 우리 돼지국밥, 신발원(만두), 홍성방(중국집), 초량 불백거리(부산역에서 조금 걸어야함)​     "
2019.10.08,"
							
								
								
								
									부산서면 맛집?
								
							
						","
						부산 서면근처 돼지국밥 맛있는데 어디있을까요?
					",    서면 시장으로 가면. 있어요    
2022.05.09,"
							
								
								
								
									부산 서면 영화관 근처 맛집
								
							
						","
						안녕하세용 이번주 토요일에 친구와 영화를 보러가서 점심도 같이 먹고 돌아오기로 해서 극J인 저는 서면 영화관 근처 맛집을 찾는 중인데 마땅한 곳이 없어서 질문해봅니당!! 저희는 일식을 좋아해서 일식을 선호 하구용 갓성비 원해요 아무래도 학생인지라 부담되는 가격은 피하고 싶네용 !! 부탁드려용
					",     제 아이디 들어가셔서 프로필 바로 오른쪽에 보시면 야식코너 있는데제 블로그 보시면 부산 서면 영화관 근처 맛집들 굉장히 많습니다.     
2022.05.09,"
							
								
								
								
									부산 서면 영화관 근처 맛집
								
							
						","
						안녕하세용 이번주 토요일에 친구와 영화를 보러가서 점심도 같이 먹고 돌아오기로 해서 극J인 저는 서면 영화관 근처 맛집을 찾는 중인데 마땅한 곳이 없어서 질문해봅니당!! 저희는 일식을 좋아해서 일식을 선호 하구용 갓성비 원해요 아무래도 학생인지라 부담되는 가격은 피하고 싶네용 !! 부탁드려용
					","     안녕하세요 맛집을 알아보시는 것 같은데요맛집 알아보실 때 네이버 검색창에서지역+ 맛집 검색하신 다음에 리뷰가 많은데로 알아보시되조작한건지 아닌지 별점 낮은순으로 찾아서 알아보면 됩니다서비스가 안좋은건 음식 맛이랑은 전혀상관이 없고맛으로만 따져보시면 맛집 찾을 수 있어요지역 + 고기 맛집, 회 맛집 이런식으로 찾아보세요​     "
2016.09.18,"
							
								
								
								
									부산 서면 값이썬 맛집
								
							
						","
						제가 지금 중1인데 친구들이랑 서면에거기로 햣눈데 저희가아직 어리고 돈도많이없자나요 그래서 서면애 맛집같은대 가고싶은데 근대또 맛집허면 비싸서잘못가겟는데 그래서 싼 맛집(?)을 잘몰아서 그러는 대 싼맛집좀 알려주세요 내공 100
					",     ~~ 서면 아래 추천합니다  이제 성인이니 방문 가능합니다 ~~ 고요스콜춘미해쉬라라관레벨스태백관김치삼겹살서면개금밀면그집곱도리탕기장손칼국수경찰서옆초밥집​술집셰르     
2019.10.07,"
							
								
								
									부산 서면 맛집 추천해주세요
								
								
							
						",내용없음,    라자냐식당이요    
2019.10.07,"
							
								
								
									부산 서면 맛집 추천해주세요
								
								
							
						",내용없음,    해성막창 곱창전골    
2019.10.07,"
							
								
								
									부산 서면 맛집 추천해주세요
								
								
							
						",내용없음,    파스타빌라 괜찮았어요    
2019.10.07,"
							
								
								
									부산 서면 맛집 추천해주세요
								
								
							
						",내용없음,    https://store.naver.com/restaurants/detail?id=1674180529             청담 일품한식 : 네이버 리뷰 115 · 일식부터 한식까지 다 먹을 수 있는 서면 청담 밥집 store.naver.com           일식도 있고 한식도 있고 메뉴도 다양하고 가격도 비싼 편은 아니고 먹어보니 맛있어서 추천드립니다.    
